TRAIN	train/Flex_1_01.npz	9c51d2115dc86ca64ddaf7b55944e9da58c6ecadc33c28c8cc4df734679eb518
TRAIN	train/Flex_1_02.npz	058cc69702694801f76eeb05bc1e4e37d22c57d712609b44ae13d7c91c948c23
TRAIN	train/Flex_1_03.npz	67739f785b9cdb679b85729e59ddfed3c331c88447f18e70ec61cd98b0c25658
TRAIN	train/Flex_1_04.npz	540e764d1a9b52f0d99fc49f4a797248667acc43dd460f22a39003620db5a497
TRAIN	train/Flex_1_05.npz	b5db4bf9a0e598999a63d8f1c8a3b5dc778b37cedd0ae6b6d7dc5cc49b029e7c
TRAIN	train/Flex_1_06.npz	afae3c5484e2794ec5bf4ae663a40180c45fa7ff12c9b5141483516cc55dd66b
TRAIN	train/Flex_1_07.npz	5a31fae9c2562ea7052ffabfeee1fdda8bde05a816dc2455ede1cc43ff96d623
TRAIN	train/Flex_1_08.npz	a269909fd97ba42bc40c8c068128e07510eb4830241858a9e9c7dedf57da9343
TRAIN	train/Flex_1_09.npz	09c4778a7009f9e844ea2ac4eedf6e54bd6bca9c141e5708c1efd34cc268b3a4
TRAIN	train/Flex_1_10.npz	a7bfb6113c59b4c887d7b0b8a9e767c247b4d21bb708ce29ca5b5c2fb9a9a044
TRAIN	train/Flex_1_11.npz	0c979ed29b9c3101a61fac1140538e8171c97336cf27df872f65c9af0b5bfd8f
TRAIN	train/Flex_1_12.npz	b3ef0e79c56f1d6c439bf3fcb9a326c39ba93ef18a26697dd03d908222026fbb
TRAIN	train/Flex_1_13.npz	6a99a07ba7890484f8d88946fcdedc7887a92d7f68094a7271ee979393fa9f16
TRAIN	train/Flex_1_14.npz	7e42405cf7736e60dc2a3e58cc828e3be031b583abd76257ffa0b3f625f41d9f
TRAIN	train/Flex_1_15.npz	e7a3587486259da7c36774f320198b08a93af0fda79a47ca463f02e4eae94f6c
TRAIN	train/Flex_1_16.npz	3f89d9a0f7eff43add465e8368ab1905c9b209e397edb093a483679c13a2fd10
TRAIN	train/Flex_2_01.npz	4a0661fdd6307c3933a548a6757a51bbb265d6acaacf1177d62e8efd13ea5ffc
TRAIN	train/Flex_2_02.npz	d3d3674d1f82358e63046d606b387ea13374c516e4f4be857729dcd9ba54ec7e
TRAIN	train/Flex_2_03.npz	91796c9972fa4b89bf36b7c72c4fb3dd6ee5dfaa083740c83f65e7a030c7d7a1
TRAIN	train/Flex_2_04.npz	6faa7a462fc01af937943a1f7d1f1bcbb43f20e38dff8a867c11996a91fa91dc
TRAIN	train/Flex_2_05.npz	5a2dc4e1f4dd27531282d242f63953a7026b9404fc2eb3a5f08decd8ad99e2d8
TRAIN	train/Flex_2_06.npz	2d56306f8bda9b9c38eab31b02f280542e8740535169dec979ee80b529ae1a04
TRAIN	train/Flex_2_07.npz	61e1b010914d4b373ec1e6092737dc2bcd94a74d1319b9af1bc855debc550b9d
TRAIN	train/Flex_2_08.npz	5cfbdfc96c9418997fc164abe6864cbfb372c901a05e516c8ba38dc255e5c759
TRAIN	train/Flex_2_09.npz	bca1f6535a37912d4194a8e236069103a92b05dc7a91c23d7c913566a152f1af
TRAIN	train/Flex_2_10.npz	ce134c7289cd4656b3c74f0e906be2ea50755e680a3df53069cd9ec59de962e6
TRAIN	train/Flex_2_11.npz	75351ca927d83b24710a35ba35af82360da5a722e349a53083499866467fd54f
TRAIN	train/Flex_2_12.npz	4f44218b97fd767a3f14d7a208fb85299ca9343a3ed080360925370d55ac9f37
TRAIN	train/Flex_2_13.npz	9633af6f063085e11bf7b8ceb0f9f76c95be077a539d891443be18f2e1b3e88e
TRAIN	train/Flex_2_14.npz	600dc9b907c7624ae398612a8cfd6ff0bc9af91bd17fb5b57f77d3ecaf1426bf
TRAIN	train/Flex_2_15.npz	c98d8df1369450dee65914bd3674840f403968e4e773e7d4fc6f4bb309edec1f
TRAIN	train/Flex_2_16.npz	3bfe3fda8f4b6ffe04d2899dd0db3f54617e8cc3f350ad2d9d2966807624ae56
TRAIN	train/Flex_3_01.npz	280a8e9e36968f5626fb57c95bf96501168025ed388c0f9eb7543e524231eddf
TRAIN	train/Flex_3_02.npz	3aaec139cbcbe23e6a3c622a8fe92964f86ae8c79a5bd1c480fe1355870423e9
TRAIN	train/Flex_3_03.npz	4bf1972242eec291a2410aedfbde11afee6e03284999cbe21c0265dd20729245
TRAIN	train/Flex_3_04.npz	ff6a604e3f6dbc7942ec44a0549e9c7046d5bd421a1f77b78bf83da2ce80d5d1
TRAIN	train/Flex_3_05.npz	1a19c421b9155cb2a6c9a034256c1da6270f110b0785f96b7e34bb9937e7828e
TRAIN	train/Flex_3_06.npz	a5a79fe95296e76ef56f5d566891f8449d6fe61c2c8114e4dbc9ca90dd390b80
TRAIN	train/Flex_3_07.npz	15d8f9d334f3f6f740547b839730b6b723398896270b21466f62648448a517ea
TRAIN	train/Flex_3_08.npz	bdb862b3d58c520e03a02211dc10f219f0ff8fd6670dab924dc60bb6aac8f415
TRAIN	train/Flex_3_09.npz	b71ab1764baa4fa970210ca27c447dad219a4de24a953c4af699144c0de47692
TRAIN	train/Flex_3_10.npz	0d6350ddc59dccec97b3ea724d13155cbf1823e49a58b02d92c7f3e4b444d6a9
TRAIN	train/Flex_3_11.npz	daf0731f0cdeda85b372658d6a8bf8d04f27262561e77358891a82fe31351ba1
TRAIN	train/Flex_3_12.npz	a46d41b813a10dc9fd9c2d58b99909e9e8c6843e8fb7e7c9a11dc8bf11059c35
TRAIN	train/Flex_3_13.npz	bf754590ac69c31dd2370c5695bbb6d5dd8aa3eae6fed672ceb4cf15817f8830
TRAIN	train/Flex_3_14.npz	0f7501d400343f1f3e2f207528e78488b8bc1df905a9c15954814bead4fcbfb8
TRAIN	train/Flex_3_15.npz	2ae52bf206b2813e84b372464f0980403dba71e32e2eb34606657394378d344c
TRAIN	train/Flex_3_16.npz	6a8724f88345fbd9819641f1177e563e57e82f21e6baee44d8fec7046b51c329
VALIDATION	val/Flex_1_01.npz	50a6155a7f046803213a3318df6bdf004b7fdbc3bbdffc7919725771c4dc4435
VALIDATION	val/Flex_1_02.npz	0e56a13e9ea9351b7b6cd84cb5c0cbd25f5904d904fbc8437d8bd27483d3ca85
VALIDATION	val/Flex_1_03.npz	0fa2430ebde91c02ae7ae90418d7fc6659ad85c628a3a06dc03dc8e112238a3b
VALIDATION	val/Flex_1_04.npz	d970ae87d767406274841b7aa639247d21eb594ff36c975e938fd9bcd95fe3d7
VALIDATION	val/Flex_1_05.npz	81b54cd9805bb8320114c2ad700dcfffb77590145052c6b94191f7ae1e1ca4fc
VALIDATION	val/Flex_1_06.npz	cea0f93febf1aad2450e0122cc688c29281808414a32f6d359f0565882c1d1e1
VALIDATION	val/Flex_1_07.npz	3ac6176277c14ce7e3c518eb7809f7063cacd11e60c7c917d16a5182940d158c
